timestamp;server.timestamp;ident;position.latitude;position.longitude;position.altitude;position.speed;position.direction;movement.status;x.acceleration;y.acceleration;z.acceleration;can.ambient.air.temperature;can.engine.coolant.temperature;can.engine.load.level;can.engine.rpm;can.throttle.pedal.level;can.short.fuel.trim;can.maf.air.flow.rate;can.vehicle.speed
27/10/2022 10:27:38;27/10/2022 10:27:42;359633107827987;51.128883;71.458073;348;16;8;TRUE;0.342;0.149;-2.045;3;90;29;823;0;0;3.21;11
27/10/2022 10:27:38;27/10/2022 10:27:42;359633107827987;51.128883;71.458073;348;16;8;TRUE;0.342;0.149;-2.045;3;90;29;823;0;0;3.21;11
27/10/2022 10:27:39;27/10/2022 10:27:42;359633107827987;51.128908;71.458078;348;14;20;TRUE;0.224;0.108;-2.024;3;90;31;867;0;-1;3.17;4
27/10/2022 10:27:40;27/10/2022 10:27:40;359633107827987;51.128908;71.458078;348;14;20;TRUE;0.233;0.113;-2.004;3;90;31;867;0;-1;3.17;4
27/10/2022 10:27:42;27/10/2022 10:27:46;359633107827987;51.128918;71.458045;348;3;21;TRUE;0.207;0.093;-1.995;3;90;35;763;0;-1;3.05;0
27/10/2022 10:27:44;27/10/2022 10:27:46;359633107827987;51.12891;71.458022;348;0;21;TRUE;0.204;0.078;-1.989;3;90;33;743;0;0;2.91;0
27/10/2022 10:27:49;27/10/2022 10:27:51;359633107827987;51.128907;71.458015;348;0;21;TRUE;0.159;0.024;-2.011;3;90;32;743;0;-1;2.85;0
27/10/2022 10:27:54;27/10/2022 10:27:56;359633107827987;51.128907;71.458015;348;0;21;TRUE;0.207;0.089;-1.987;3;91;31;761;0;1;2.83;0
27/10/2022 10:27:59;27/10/2022 10:28:05;359633107827987;51.128833;71.457918;349;11;297;TRUE;0.195;0.072;-2.005;3;91;33;774;0;-2;2.83;0
27/10/2022 10:28:00;27/10/2022 10:28:01;359633107827987;51.128827;71.457922;350;10;299;TRUE;0.205;0.084;-1.988;3;91;32;733;0;-2;2.99;0
27/10/2022 10:28:04;27/10/2022 10:28:07;359633107827987;51.128803;71.457923;353;9;290;TRUE;0.196;0.073;-1.997;3;91;31;758;0;-1;2.85;0
27/10/2022 10:28:09;27/10/2022 10:28:11;359633107827987;51.12875;71.45799;354;0;293;TRUE;0.122;0.043;-2.044;3;91;33;793;0;0;2.98;2
27/10/2022 10:28:13;27/10/2022 10:28:15;359633107827987;51.128773;71.458015;357;8;4;TRUE;0.244;0.226;-2.268;3;91;60;2362;0;0;22.77;22
27/10/2022 10:28:14;27/10/2022 10:28:16;359633107827987;51.128802;71.458047;357;10;4;TRUE;0.204;0.361;-2.103;3;91;60;2148;0;3;16.28;26
27/10/2022 10:28:15;27/10/2022 10:28:18;359633107827987;51.128887;71.458092;357;24;7;TRUE;0.105;0.142;-2.191;3;91;100;1933;0;-6;20.79;31
27/10/2022 10:28:19;27/10/2022 10:28:22;359633107827987;51.129195;71.458137;360;25;0;TRUE;0.132;0.462;-2.01;3;90;16;1587;0;4;2.82;32
27/10/2022 10:28:20;27/10/2022 10:28:24;359633107827987;51.129287;71.458107;360;28;348;TRUE;0.049;0.353;-2.208;3;90;16;1587;0;4;2.82;32
27/10/2022 10:28:22;27/10/2022 10:28:25;359633107827987;51.129438;71.457963;361;28;315;TRUE;0.08;0.361;-2.264;3;90;40;1529;0;-1;6.99;31
27/10/2022 10:28:24;27/10/2022 10:28:28;359633107827987;51.129553;71.457717;361;30;298;TRUE;0.245;0.284;-2.37;3;90;100;1747;0;-9;20.31;36
27/10/2022 10:28:25;27/10/2022 10:28:26;359633107827987;51.129553;71.457717;361;30;298;TRUE;0.099;0.097;-2.24;3;90;100;1747;0;-9;20.31;36
27/10/2022 10:28:25;27/10/2022 10:28:28;359633107827987;51.12958;71.457577;361;33;288;TRUE;0.186;0.057;-2.254;3;90;100;1944;0;3;22.72;41
27/10/2022 10:28:29;27/10/2022 10:28:34;359633107827987;51.12969;71.456877;363;43;283;TRUE;0.185;0.255;-2.088;3;90;59;2118;0;-1;16.94;52
27/10/2022 10:28:30;27/10/2022 10:28:31;359633107827987;51.12969;71.456877;363;43;283;TRUE;0.114;0.076;-2.136;3;90;98;1844;0;0;21.91;55
27/10/2022 10:28:31;27/10/2022 10:28:34;359633107827987;51.129762;71.45643;363;53;284;TRUE;0.358;0.227;-2.205;3;90;100;1857;0;3;22.88;57
27/10/2022 10:28:35;27/10/2022 10:28:43;359633107827987;51.129847;71.455787;361;50;280;TRUE;0.225;0.403;-2.206;3;90;83;2060;0;0;21.25;63
27/10/2022 10:28:38;27/10/2022 10:28:45;359633107827987;51.129973;71.454857;358;60;278;TRUE;0.205;0.241;-2.24;3;90;55;2146;0;0;14.46;66
27/10/2022 10:28:40;27/10/2022 10:28:43;359633107827987;51.130013;71.454598;358;62;280;TRUE;0.144;0.13;-2.148;3;90;59;2198;0;-3;16.29;66
27/10/2022 10:28:45;27/10/2022 10:28:47;359633107827987;51.130233;71.453323;356;64;282;TRUE;0.197;0.293;-2.115;3;90;14;2053;0;-2;3.81;64
27/10/2022 10:28:50;27/10/2022 10:28:54;359633107827987;51.130438;71.452118;354;59;284;TRUE;0.189;0.151;-2.16;3;90;56;1972;0;-6;19.65;61
27/10/2022 10:28:55;27/10/2022 10:28:56;359633107827987;51.130665;71.450887;348;59;285;TRUE;0.234;0.15;-2.188;3;90;15;2046;0;5;7.25;61
27/10/2022 10:29:00;27/10/2022 10:29:02;359633107827987;51.130863;71.449717;351;59;286;TRUE;0.303;0.31;-2.118;3;90;50;2023;0;0;12.32;61
27/10/2022 10:29:05;27/10/2022 10:29:06;359633107827987;51.13103;71.448605;358;59;284;TRUE;0.159;0.138;-2.542;3;90;49;2031;0;0;12.44;60
27/10/2022 10:29:10;27/10/2022 10:32:51;359633107827987;51.131183;71.447502;365;61;285;TRUE;0.226;0.09;-2.051;3;91;50;2079;0;-1;14.65;62
27/10/2022 10:29:15;27/10/2022 10:32:51;359633107827987;51.131352;71.446372;370;59;285;TRUE;0.24;0.152;-2.07;3;91;14;2062;0;-3;3.71;62
27/10/2022 10:29:20;27/10/2022 10:32:51;359633107827987;51.131523;71.44522;370;60;281;TRUE;0.278;0.404;-2.136;3;91;14;1910;0;3;3.59;61
27/10/2022 10:29:25;27/10/2022 10:32:51;359633107827987;51.131688;71.444117;366;58;284;TRUE;0.294;0.452;-2.054;3;90;32;2093;0;-2;8.44;62
27/10/2022 10:29:30;27/10/2022 10:32:51;359633107827987;51.131923;71.442712;364;61;283;TRUE;0.375;0.281;-2.06;3;90;26;2015;0;-1;5.89;61
27/10/2022 10:29:35;27/10/2022 10:32:51;359633107827987;51.132047;71.441597;365;56;279;TRUE;0.163;0.024;-2.121;3;89;38;1891;0;3;9.16;58
27/10/2022 10:29:40;27/10/2022 10:32:51;359633107827987;51.132192;71.440518;366;52;284;TRUE;0.208;0.152;-2.051;3;89;40;1879;0;3;9.19;57
27/10/2022 10:29:45;27/10/2022 10:32:45;359633107827987;51.132385;71.439495;367;51;284;TRUE;0.531;0.419;-2.227;3;89;32;1778;0;4;3.93;56
27/10/2022 10:29:50;27/10/2022 10:32:45;359633107827987;51.13253;71.438488;370;48;281;TRUE;0.252;0.352;-2.16;3;89;23;1647;0;0;4.5;54
27/10/2022 10:29:55;27/10/2022 10:32:45;359633107827987;51.132647;71.437545;375;49;283;TRUE;0.298;0.151;-2.181;3;89;15;1652;0;-3;2.97;54
27/10/2022 10:30:00;27/10/2022 10:32:45;359633107827987;51.132815;71.436532;373;51;284;TRUE;0.471;0.252;-2.262;3;89;15;1717;0;0;3.17;53
27/10/2022 10:30:00;27/10/2022 10:33:24;359633107827987;51.132815;71.436532;373;51;284;TRUE;0.269;0.325;-2.2;3;89;15;1717;0;0;3.17;53
27/10/2022 10:30:00;27/10/2022 10:33:24;359633107827987;51.132815;71.436532;373;51;284;TRUE;0.269;0.325;-2.2;3;89;15;1717;0;0;3.17;53
27/10/2022 10:30:01;27/10/2022 10:33:24;359633107827987;51.132858;71.436315;373;52;288;TRUE;0.35;0.177;-2.231;3;88;16;1534;0;-3;3.18;49
27/10/2022 10:30:01;27/10/2022 10:33:24;359633107827987;51.132858;71.436315;373;52;288;TRUE;0.35;0.177;-2.231;3;88;16;1534;0;-3;3.18;49
27/10/2022 10:30:02;27/10/2022 10:33:19;359633107827987;51.132897;71.436132;373;44;291;TRUE;0.466;0.233;-2.147;3;88;20;1322;0;4;3.41;43
27/10/2022 10:30:03;27/10/2022 10:33:19;359633107827987;51.132943;71.435965;373;43;295;TRUE;0.466;0.233;-2.147;3;88;20;1322;0;4;3.41;43
27/10/2022 10:30:03;27/10/2022 10:33:19;359633107827987;51.132943;71.435965;373;43;295;TRUE;0.486;0.526;-2.154;3;88;21;1184;0;-6;3.2;35
27/10/2022 10:30:04;27/10/2022 10:33:19;359633107827987;51.132943;71.435965;373;43;295;TRUE;0.486;0.526;-2.154;3;88;21;1184;0;-6;3.2;35
27/10/2022 10:30:04;27/10/2022 10:33:19;359633107827987;51.132977;71.435835;373;33;297;TRUE;0.423;0.39;-2.103;3;88;23;1149;0;-3;3.36;24
27/10/2022 10:30:04;27/10/2022 10:33:19;359633107827987;51.132977;71.435835;373;33;297;TRUE;0.413;0.389;-2.102;3;88;23;1149;0;-3;3.36;24
27/10/2022 10:30:04;27/10/2022 10:33:19;359633107827987;51.132977;71.435835;373;33;297;TRUE;0.413;0.389;-2.102;3;88;23;1149;0;-3;3.36;24
27/10/2022 10:30:05;27/10/2022 10:32:45;359633107827987;51.133007;71.43573;374;30;297;TRUE;0.384;0.274;-2.013;3;88;23;1149;0;-3;3.36;24
27/10/2022 10:30:07;27/10/2022 10:33:19;359633107827987;51.133022;71.43559;373;17;291;TRUE;0.268;0.093;-1.993;3;88;30;874;0;0;3.33;10
27/10/2022 10:30:07;27/10/2022 10:33:19;359633107827987;51.133022;71.43559;373;17;291;TRUE;0.268;0.093;-1.993;3;88;30;874;0;0;3.33;10
27/10/2022 10:30:07;27/10/2022 10:33:15;359633107827987;51.133022;71.43559;373;17;291;TRUE;0.268;0.093;-1.993;3;88;30;874;0;0;3.33;10
27/10/2022 10:30:08;27/10/2022 10:33:15;359633107827987;51.133028;71.435558;374;13;299;TRUE;0.268;0.093;-1.993;3;88;30;874;0;0;3.33;10
27/10/2022 10:30:09;27/10/2022 10:33:15;359633107827987;51.133028;71.435558;374;13;299;TRUE;0.247;0.099;-1.982;3;88;30;883;0;-1;3.13;5
27/10/2022 10:30:09;27/10/2022 10:33:15;359633107827987;51.133028;71.435558;374;13;299;TRUE;0.247;0.099;-1.982;3;88;30;883;0;-1;3.13;5
27/10/2022 10:30:10;27/10/2022 10:32:45;359633107827987;51.13303;71.435532;375;0;299;TRUE;0.197;0.052;-1.979;3;88;34;791;0;5;3.19;1
27/10/2022 10:30:15;27/10/2022 10:32:45;359633107827987;51.133032;71.435532;376;0;299;TRUE;0.184;0.071;-2.001;3;89;32;767;0;-3;2.78;0
27/10/2022 10:30:20;27/10/2022 10:32:45;359633107827987;51.133032;71.435532;376;0;299;TRUE;0.213;0.083;-1.994;3;89;34;767;0;-3;2.83;0
27/10/2022 10:30:25;27/10/2022 10:32:40;359633107827987;51.133077;71.435475;376;14;283;TRUE;0.087;0.128;-2.169;3;90;72;2788;0;-7;20.92;18
27/10/2022 10:30:27;27/10/2022 10:33:15;359633107827987;51.133107;71.4353;376;24;284;TRUE;0.276;0.223;-2.259;3;90;53;2069;0;-1;18.58;29
27/10/2022 10:30:30;27/10/2022 10:32:40;359633107827987;51.133167;71.434908;377;33;285;TRUE;0.456;0.404;-2.322;3;89;12;1557;0;-3;2.81;34
27/10/2022 10:30:33;27/10/2022 10:33:15;359633107827987;51.13321;71.434502;378;30;265;TRUE;0.225;0.546;-2.106;3;89;22;1293;0;-4;3.3;32
27/10/2022 10:30:35;27/10/2022 10:32:40;359633107827987;51.133157;71.434298;378;29;246;TRUE;0.401;0.523;-2.263;3;89;21;1185;0;-4;3.25;30
27/10/2022 10:30:36;27/10/2022 10:33:15;359633107827987;51.133113;71.434218;377;27;236;TRUE;0.239;0.557;-2.38;3;89;21;1249;0;-4;3.1;28
27/10/2022 10:30:37;27/10/2022 10:33:07;359633107827987;51.133047;71.4342;377;24;205;TRUE;0.057;0.403;-2.244;3;89;21;1249;0;-4;3.1;28
27/10/2022 10:30:39;27/10/2022 10:33:07;359633107827987;51.132902;71.43414;376;32;195;TRUE;0.126;0.198;-2.242;3;90;52;1836;0;-1;12.24;34
27/10/2022 10:30:40;27/10/2022 10:32:40;359633107827987;51.132818;71.434103;376;35;196;TRUE;0.189;-0.017;-2.235;3;90;50;1828;0;-1;9.02;37
27/10/2022 10:30:43;27/10/2022 10:33:07;359633107827987;51.132553;71.433975;373;36;197;TRUE;0.467;0.476;-2.065;3;90;16;1208;0;0;2.77;26
27/10/2022 10:30:43;27/10/2022 10:33:07;359633107827987;51.132553;71.433975;373;36;197;TRUE;0.467;0.476;-2.065;3;90;16;1208;0;0;2.77;26
27/10/2022 10:30:45;27/10/2022 10:32:40;359633107827987;51.132422;71.433923;371;27;192;TRUE;0.22;0.369;-2.142;3;89;25;1068;0;-5;3.36;17
27/10/2022 10:30:46;27/10/2022 10:33:07;359633107827987;51.132407;71.433912;371;17;194;TRUE;0.258;0.268;-2.183;3;89;25;1068;0;-5;3.36;17
27/10/2022 10:30:50;27/10/2022 10:32:40;359633107827987;51.132295;71.43386;367;18;196;TRUE;0.221;0.225;-2.16;3;90;79;1800;0;0;19.82;22
27/10/2022 10:30:55;27/10/2022 10:33:07;359633107827987;51.132003;71.433753;361;30;191;TRUE;0.04;-0.038;-2.126;3;90;100;2187;0;-3;20.75;34
27/10/2022 10:30:55;27/10/2022 10:32:40;359633107827987;51.132003;71.433753;361;30;191;TRUE;0.145;0.072;-2.136;3;90;100;2187;0;-3;20.75;34
27/10/2022 10:30:58;27/10/2022 10:33:07;359633107827987;51.131722;71.433645;356;40;194;TRUE;0.274;0.317;-2.262;3;90;63;2033;0;3;17.19;42
27/10/2022 10:31:00;27/10/2022 10:32:40;359633107827987;51.131498;71.4336;353;42;192;TRUE;0.263;0.089;-2.242;3;90;45;2096;0;1;13.01;43
27/10/2022 10:31:03;27/10/2022 10:33:07;359633107827987;51.131185;71.433503;350;41;193;TRUE;0.534;0.557;-2.213;3;90;15;1811;0;0;3.46;40
27/10/2022 10:31:04;27/10/2022 10:33:07;359633107827987;51.131075;71.433492;347;39;192;TRUE;0.534;0.557;-2.213;3;90;15;1811;0;0;3.46;40
27/10/2022 10:31:05;27/10/2022 10:33:04;359633107827987;51.131075;71.433492;347;39;192;TRUE;0.281;0.353;-2.238;3;90;15;1540;0;0;3.28;33
27/10/2022 10:31:05;27/10/2022 10:33:04;359633107827987;51.131002;71.433453;346;31;195;TRUE;0.281;0.353;-2.238;3;90;15;1540;0;0;3.28;33
27/10/2022 10:31:05;27/10/2022 10:32:36;359633107827987;51.131002;71.433453;346;31;195;TRUE;0.341;0.246;-2.141;3;90;15;1540;0;0;3.28;33
27/10/2022 10:31:06;27/10/2022 10:33:04;359633107827987;51.131002;71.433453;346;31;195;TRUE;0.304;0.555;-2.138;3;90;22;1107;0;2;3.27;22
27/10/2022 10:31:06;27/10/2022 10:33:04;359633107827987;51.130938;71.43342;345;26;195;TRUE;0.304;0.555;-2.138;3;90;22;1107;0;2;3.27;22
27/10/2022 10:31:07;27/10/2022 10:33:04;359633107827987;51.13089;71.433415;344;19;187;TRUE;0.394;0.314;-2.099;3;90;29;1036;0;-1;3.81;16
27/10/2022 10:31:07;27/10/2022 10:33:04;359633107827987;51.13089;71.433415;344;19;187;TRUE;0.394;0.314;-2.099;3;90;29;1036;0;-1;3.81;16
27/10/2022 10:31:08;27/10/2022 10:33:04;359633107827987;51.130857;71.433413;342;14;186;TRUE;0.309;0.134;-2.048;3;90;30;916;0;-1;3.31;9
27/10/2022 10:31:08;27/10/2022 10:33:04;359633107827987;51.130857;71.433413;342;14;186;TRUE;0.309;0.134;-2.048;3;90;30;916;0;-1;3.31;9
27/10/2022 10:31:10;27/10/2022 10:33:04;359633107827987;51.130835;71.433395;341;9;198;TRUE;0.166;0.078;-1.989;3;90;35;769;0;4;3.12;0
27/10/2022 10:31:10;27/10/2022 10:32:36;359633107827987;51.130835;71.433395;341;7;198;TRUE;0.191;0.089;-1.996;3;90;35;769;0;4;3.12;0
27/10/2022 10:31:15;27/10/2022 10:32:36;359633107827987;51.130843;71.433378;340;0;198;TRUE;0.184;0.089;-1.99;3;91;32;748;0;-2;2.83;0
27/10/2022 10:31:20;27/10/2022 10:32:36;359633107827987;51.130862;71.433322;336;0;198;TRUE;0.178;0.077;-1.993;3;92;32;744;0;-2;2.82;0
27/10/2022 10:31:25;27/10/2022 10:32:36;359633107827987;51.130865;71.433323;336;0;314;TRUE;0.19;0.093;-1.987;3;92;32;757;0;-3;2.81;0
27/10/2022 10:31:30;27/10/2022 10:32:36;359633107827987;51.130865;71.433323;336;0;314;TRUE;0.183;0.075;-1.992;3;92;32;747;0;0;2.81;0
27/10/2022 10:31:35;27/10/2022 10:32:36;359633107827987;51.130865;71.433323;336;0;314;TRUE;0.192;0.084;-2.004;3;92;32;764;0;0;2.81;0
27/10/2022 10:31:40;27/10/2022 10:32:36;359633107827987;51.130865;71.433323;336;0;314;TRUE;0.19;0.088;-1.992;3;92;32;754;0;-5;2.82;0
27/10/2022 10:31:45;27/10/2022 10:32:31;359633107827987;51.130865;71.433323;336;0;314;TRUE;0.206;0.098;-1.986;3;92;33;752;0;-3;2.8;0
27/10/2022 10:31:50;27/10/2022 10:32:31;359633107827987;51.130865;71.433323;336;0;314;TRUE;0.149;0.068;-2.016;3;93;33;769;0;0;2.89;0
27/10/2022 10:31:54;27/10/2022 10:32:57;359633107827987;51.130833;71.433377;339;9;195;TRUE;0.065;-0.062;-2.205;3;93;51;2063;0;-8;16.32;18
27/10/2022 10:31:55;27/10/2022 10:32:31;359633107827987;51.130748;71.433343;339;20;196;TRUE;0.077;0.017;-2.173;3;92;43;2209;0;0;11.7;22
27/10/2022 10:32:00;27/10/2022 10:32:57;359633107827987;51.130483;71.433222;340;32;196;TRUE;0.179;-0.004;-2.191;3;91;100;1652;0;-3;17.72;35
27/10/2022 10:32:00;27/10/2022 10:32:31;359633107827987;51.130393;71.433192;341;35;195;TRUE;0.234;0.241;-2.376;3;91;84;1759;0;3;16.52;37
27/10/2022 10:32:05;27/10/2022 10:32:31;359633107827987;51.129892;71.433017;344;43;194;TRUE;0.531;0.571;-2.303;3;91;51;2258;0;2;13.55;47
27/10/2022 10:32:10;27/10/2022 10:32:31;359633107827987;51.12932;71.432778;346;46;198;TRUE;0.152;0.131;-2.306;3;92;50;1514;0;2;7.09;52
27/10/2022 10:32:15;27/10/2022 10:32:31;359633107827987;51.128707;71.43254;347;46;202;TRUE;0.22;0.205;-2.2;3;92;21;1389;0;0;3.57;46
27/10/2022 10:32:20;27/10/2022 10:32:31;359633107827987;51.128172;71.432263;348;45;195;TRUE;0.114;0.093;-2.199;3;93;33;1617;0;-1;8.73;47
27/10/2022 10:32:25;27/10/2022 10:32:31;359633107827987;51.127583;71.43205;349;50;193;TRUE;0.278;0.258;-2.146;3;93;16;1570;0;-4;3.07;52
27/10/2022 10:32:30;27/10/2022 10:32:36;359633107827987;51.126948;71.431883;350;46;197;TRUE;0.119;0.107;-2.134;3;93;21;1423;0;2;2.66;48
27/10/2022 10:32:34;27/10/2022 10:32:57;359633107827987;51.126488;71.431712;350;45;190;TRUE;0.427;0.285;-2.04;3;93;21;1266;0;2;3.27;42
27/10/2022 10:32:34;27/10/2022 10:32:57;359633107827987;51.126488;71.431712;350;45;190;TRUE;0.427;0.285;-2.04;3;93;21;1266;0;2;3.27;42
27/10/2022 10:32:35;27/10/2022 10:32:40;359633107827987;51.126392;71.431683;350;38;189;TRUE;0.356;0.192;-2.12;3;92;22;1233;0;2;3.18;36
27/10/2022 10:32:35;27/10/2022 10:32:57;359633107827987;51.126392;71.431683;350;38;189;TRUE;0.329;0.43;-2.121;3;92;22;1233;0;2;3.18;36
27/10/2022 10:32:35;27/10/2022 10:32:57;359633107827987;51.126392;71.431683;350;38;189;TRUE;0.329;0.43;-2.121;3;92;22;1233;0;2;3.18;36
27/10/2022 10:32:36;27/10/2022 10:32:57;359633107827987;51.126312;71.431672;350;32;186;TRUE;0.319;0.166;-2.271;3;93;23;1278;0;3;3.41;30
27/10/2022 10:32:37;27/10/2022 10:32:57;359633107827987;51.126238;71.431655;350;31;185;TRUE;0.319;0.166;-2.271;3;93;23;1278;0;3;3.41;30
27/10/2022 10:32:40;27/10/2022 10:32:45;359633107827987;51.12606;71.431628;349;27;190;TRUE;0.095;0.277;-2.371;3;92;71;1687;0;4;19.95;27
27/10/2022 10:32:43;27/10/2022 10:32:57;359633107827987;51.125827;71.431518;348;39;196;TRUE;0.191;0.124;-2.209;3;92;100;1928;0;-3;22.24;41
27/10/2022 10:32:45;27/10/2022 10:32:51;359633107827987;51.125625;71.43143;346;46;193;TRUE;-0.054;-0.378;-2.248;3;92;59;1947;0;-2;16;46
27/10/2022 10:32:50;27/10/2022 10:32:54;359633107827987;51.125057;71.43114;345;53;194;TRUE;0.234;0.319;-2.15;3;92;72;1918;0;3;15.62;55
27/10/2022 10:32:55;27/10/2022 10:33:00;359633107827987;51.124408;71.430865;342;52;194;TRUE;0.262;0.33;-2.189;3;92;27;1919;0;3;9.36;57
27/10/2022 10:33:00;27/10/2022 10:33:02;359633107827987;51.123748;71.430635;341;51;195;TRUE;0.284;0.249;-2.319;3;92;29;1837;0;3;6.46;55
27/10/2022 10:33:05;27/10/2022 10:33:11;359633107827987;51.123112;71.430373;344;51;192;TRUE;0.362;0.249;-2.176;3;92;20;1478;0;3;3.5;49
27/10/2022 10:33:10;27/10/2022 10:33:12;359633107827987;51.122568;71.430175;344;41;189;TRUE;0.353;0.18;-2.156;3;92;21;1201;0;2;3.39;39
27/10/2022 10:33:11;27/10/2022 10:33:15;359633107827987;51.12248;71.43013;344;40;193;TRUE;0.283;0.108;-2.101;3;92;21;1201;0;2;3.39;39
27/10/2022 10:33:11;27/10/2022 10:33:15;359633107827987;51.12248;71.43013;344;40;193;TRUE;0.283;0.108;-2.101;3;92;21;1201;0;2;3.39;39
27/10/2022 10:33:15;27/10/2022 10:33:16;359633107827987;51.122132;71.429983;345;39;196;TRUE;0.235;0.219;-2.161;3;92;63;2129;0;-1;22.64;36
27/10/2022 10:33:20;27/10/2022 10:33:22;359633107827987;51.121647;71.42974;342;48;199;TRUE;0.227;-0.007;-2.173;3;92;38;2105;0;3;9.69;43
27/10/2022 10:33:25;27/10/2022 10:33:27;359633107827987;51.121132;71.429367;341;53;200;TRUE;0.18;0.083;-2.169;3;91;21;1414;0;-3;3.57;47
27/10/2022 10:33:30;27/10/2022 10:33:32;359633107827987;51.12065;71.429205;336;46;193;TRUE;0.29;0.289;-2.113;3;92;56;1653;0;2;11.51;43
27/10/2022 10:33:35;27/10/2022 10:33:38;359633107827987;51.120172;71.429117;335;46;193;TRUE;0.005;0.138;-2.159;3;92;83;2344;0;0;23.71;50
27/10/2022 10:33:40;27/10/2022 10:33:42;359633107827987;51.11955;71.428782;332;55;193;TRUE;0.228;0.251;-2.179;3;92;47;1882;0;3;10.64;56
27/10/2022 10:33:45;27/10/2022 10:33:47;359633107827987;51.118845;71.428572;333;55;197;TRUE;0.193;0.078;-2.096;3;92;15;1864;0;0;3.34;56
27/10/2022 10:33:50;27/10/2022 10:33:54;359633107827987;51.118173;71.42832;338;51;196;TRUE;0.238;0.136;-2.139;3;92;38;1798;0;0;9.19;55
27/10/2022 10:33:55;27/10/2022 10:33:57;359633107827987;51.117527;71.428125;341;49;191;TRUE;0.303;0.141;-2.177;3;92;15;1542;0;-3;2.79;51
27/10/2022 10:34:00;27/10/2022 10:34:02;359633107827987;51.11696;71.427958;341;39;191;TRUE;0.357;0.196;-2.144;3;92;21;1231;0;1;3.18;38
27/10/2022 10:34:01;27/10/2022 10:34:04;359633107827987;51.116873;71.427917;341;34;193;TRUE;0.383;0.271;-2.117;3;92;23;1460;0;0;3.95;34
27/10/2022 10:34:01;27/10/2022 10:34:04;359633107827987;51.116873;71.427917;341;34;193;TRUE;0.383;0.271;-2.117;3;92;23;1460;0;0;3.95;34
27/10/2022 10:34:02;27/10/2022 10:34:04;359633107827987;51.116798;71.427882;342;31;192;TRUE;0.347;0.364;-2.08;3;92;21;1227;0;2;3.28;29
27/10/2022 10:34:02;27/10/2022 10:34:04;359633107827987;51.116798;71.427882;342;31;192;TRUE;0.347;0.364;-2.08;3;92;21;1227;0;2;3.28;29
27/10/2022 10:34:05;27/10/2022 10:34:35;359633107827987;51.116613;71.427792;344;29;194;TRUE;0.244;0.129;-2.18;3;92;92;1827;0;-2;19.59;29
27/10/2022 10:34:10;27/10/2022 10:34:35;359633107827987;51.116225;71.427668;348;39;189;TRUE;0.108;0;-2.141;3;91;64;1874;0;-4;14.91;40
27/10/2022 10:34:15;27/10/2022 10:34:35;359633107827987;51.115715;71.42748;349;46;191;TRUE;0.26;0.289;-2.11;3;91;62;1543;0;-6;12.42;48
27/10/2022 10:34:20;27/10/2022 10:34:35;359633107827987;51.11516;71.427393;350;39;187;TRUE;0.348;0.247;-2.073;3;91;20;1310;0;-6;3.28;43
27/10/2022 10:34:21;27/10/2022 10:34:37;359633107827987;51.115048;71.427387;350;39;188;TRUE;0.22;0.086;-2.078;3;91;20;1217;0;0;3;40
27/10/2022 10:34:21;27/10/2022 10:34:37;359633107827987;51.115048;71.427387;350;39;188;TRUE;0.22;0.086;-2.078;3;91;20;1217;0;0;3;40
27/10/2022 10:34:22;27/10/2022 10:34:37;359633107827987;51.115048;71.427387;350;39;188;TRUE;0.26;0.123;-2.065;3;91;20;1217;0;0;3;40
27/10/2022 10:34:22;27/10/2022 10:34:37;359633107827987;51.114942;71.427375;350;39;189;TRUE;0.26;0.123;-2.065;3;91;20;1217;0;0;3;40
27/10/2022 10:34:25;27/10/2022 10:34:37;359633107827987;51.114715;71.427308;351;29;188;TRUE;0.316;0.398;-2.163;3;92;21;1200;0;0;2.98;29
27/10/2022 10:34:25;27/10/2022 10:34:35;359633107827987;51.114715;71.427308;351;29;188;TRUE;0.343;0.433;-2.112;3;92;21;1156;0;2;3.03;28
27/10/2022 10:34:30;27/10/2022 10:34:35;359633107827987;51.114388;71.4272;352;29;192;TRUE;0.234;0.193;-2.095;3;92;70;2258;0;0;19.67;36
27/10/2022 10:34:34;27/10/2022 10:34:37;359633107827987;51.114045;71.42708;351;39;195;TRUE;0.378;0.236;-2.148;3;91;82;1546;0;3;17.14;47
27/10/2022 10:34:35;27/10/2022 10:34:38;359633107827987;51.113938;71.427037;350;41;195;TRUE;0.152;0.134;-2.359;3;91;38;1570;0;0;5.92;47
27/10/2022 10:34:40;27/10/2022 10:34:44;359633107827987;51.113402;71.42672;351;50;194;TRUE;0.036;0.053;-2.147;3;92;55;1820;0;-4;11.63;53
27/10/2022 10:34:45;27/10/2022 10:34:47;359633107827987;51.112773;71.426487;354;48;189;TRUE;0.237;0.188;-2.181;3;92;36;2052;0;0;13.72;59
27/10/2022 10:34:50;27/10/2022 10:34:52;359633107827987;51.112057;71.4263;353;56;187;TRUE;0.265;0.097;-2.137;3;92;19;1968;0;0;6.9;57
27/10/2022 10:34:55;27/10/2022 10:34:57;359633107827987;51.11131;71.42604;349;56;195;TRUE;0.323;0.404;-2.312;3;92;15;1907;0;1;5.02;59
27/10/2022 10:34:58;27/10/2022 10:35:01;359633107827987;51.110895;71.425878;348;56;193;TRUE;0.289;0.098;-2.126;3;92;15;1745;0;4;3.37;54
